match_api_id,home_formation_by_X,away_formation_by_X,home_formation_by_Y,away_formation_by_Y
1498258,433,433,433,433
1498301,4231,433,451,433
1498304,22321,2242,433,442
1498305,13312,22132,433,532
1498308,433,433,433,433
1498311,433,343,433,433
1498312,433,433,433,433
1498314,4231,433,451,433
1498315,4222,4321,442,451
1498316,222121,22231,433,451
1498318,42121,433,433,433
1498319,433,442,433,442
1498320,433,4231,433,451
1498323,433,22231,433,451
1498328,4231,4231,451,451
1498330,433,433,433,433
1498333,433,4231,433,451
1498334,2233,433,433,433
1498336,4231,433,451,433
1498337,4231,433,451,433
1498339,433,433,433,433
1498022,433,4231,433,451
1498024,433,433,433,433
1498025,433,433,433,433
1498028,433,433,433,433
1498029,433,4231,433,451
1498345,4231,433,451,433
1498346,433,3331,433,451
1498348,433,442,433,442
1498349,433,433,433,433
1498350,433,433,433,433
1498353,433,4231,433,451
1498355,433,4231,433,451
1498030,31231,4231,451,451
1498031,442,4213,442,433
1498032,4231,433,451,433
1498035,4231,42121,451,451
1498036,433,433,433,433
1498037,433,4213,433,433
1498038,433,433,433,433
1498039,4231,4213,451,433
1498040,433,433,433,433
1498041,4321,4231,433,451
1498042,433,4231,433,451
1498043,433,4231,433,451
1498044,4321,4132,433,532
1498045,433,433,433,433
1498046,22231,433,451,433
1498047,442,4231,442,451
1498048,4222,433,451,433
1498050,433,433,433,433
1498051,442,433,442,433
1498053,433,433,433,433
1498054,433,433,433,433
1498055,4231,4231,451,451
1498056,433,433,433,433
1498057,4231,4231,451,451
1498058,433,442,433,442
1498059,433,433,433,433
1498060,433,433,433,433
1498062,4132,433,451,433
1498065,4231,433,451,433
1498066,433,433,433,433
1498067,442,433,442,433
1498068,433,433,433,433
1498069,4231,433,451,433
1498073,4231,4231,451,451
1498077,4231,4231,451,451
1498079,433,433,433,433
1498080,433,4231,433,451
1748717,343,433,433,433
1748718,3331,4222,451,451
1748719,442,442,442,442
1748720,433,433,433,433
1748722,433,4231,433,451
1748724,4213,4231,433,451
1748725,433,4321,433,433
1748798,433,4222,433,442
1748800,41122,411211,433,433
1748801,4123,442,433,442
1748802,4231,433,451,433
1748803,433,4231,433,451
1748804,433,442,433,442
1748805,433,4411,433,442
1748807,4231,442,451,442
1748808,4231,433,451,433
1748809,4132,4231,451,451
1748810,433,4231,433,451
1748811,4231,4231,451,451
1748812,4231,433,451,433
1748814,4231,4231,451,451
1748815,4231,433,451,433
1748816,4231,433,451,433
1748818,4231,442,451,442
1748821,14113,4231,442,451
1748822,433,4231,433,451
1748823,4231,4231,451,451
1748824,433,433,433,433
1748825,4231,433,451,433
1748826,433,4231,433,451
1748828,4231,4231,451,451
1748829,442,442,442,442
1748830,433,4231,433,451
1748832,433,4231,433,451
1748833,4231,433,451,433
1748835,433,43111,433,433
1748836,442,4141,442,451
1748837,4231,4231,451,451
1748838,433,4231,433,451
1748839,433,433,433,433
1748841,4231,4231,451,451
1748842,433,4321,433,433
1750602,4231,4141,451,451
1750604,433,4231,433,451
1750606,433,433,433,433
1750607,4231,433,451,433
1750608,433,4231,433,451
1750609,4231,4231,451,451
1750612,4213,4231,433,451
1750614,442,4231,442,451
1750615,4231,433,451,433
1750617,433,31231,433,451
1750618,4231,442,451,442
1750619,442,4231,442,451
1750620,433,4231,433,451
1750621,433,433,433,433
1750623,433,4231,433,451
1750624,433,433,433,433
1750625,4231,433,451,433
1750627,442,442,442,442
1750628,433,433,433,433
1750629,442,433,442,433
1750630,433,411211,433,433
1750631,4231,433,451,433
1750633,433,411211,433,433
1750634,4231,4222,451,451
1750635,11233,433,433,433
1750636,433,3133,433,433
1750637,433,433,433,433
1750639,433,2233,433,433
1750640,433,4231,433,451
1750642,442,433,442,433
1750644,433,433,433,433
1750645,433,433,433,433
1748727,4231,4213,451,433
1748728,4132,433,442,433
1748730,433,4231,433,451
1748731,41221,4231,433,451
1748733,4231,433,451,433
1750646,433,442,433,442
1750647,4231,433,451,433
1750650,433,433,433,433
1750651,433,433,433,433
1750652,433,442,433,442
1750653,4231,433,451,433
1750654,4132,4231,442,451
1750655,4231,433,451,433
1750656,433,4132,433,442
1750659,4231,4231,451,451
1750660,4231,4231,451,451
1750662,4231,433,451,433
1750663,4231,433,451,433
1750664,433,4231,433,451
1750666,4231,433,451,433
1750667,4231,442,451,442
1750669,433,433,433,433
1750670,433,433,433,433
1750671,4231,4213,451,433
1750672,4231,433,451,433
1750673,433,4231,433,451
1750674,433,433,433,433
1750675,4231,4231,451,451
1750676,433,433,433,433
1750677,433,433,433,433
1750678,433,433,433,433
1750679,442,433,442,433
1750680,433,433,433,433
1750682,433,4231,433,451
1750684,433,4231,433,451
1750685,433,411211,433,433
1750686,433,433,433,433
1750687,4231,433,451,433
1750688,433,4132,433,442
1750689,4231,442,451,442
1750690,4231,433,451,433
1750691,4231,433,451,433
1750692,4231,433,451,433
1750693,442,4231,442,451
1750694,4231,433,451,433
1750695,4231,433,451,433
1750696,4231,433,451,433
1750698,433,433,433,433
1750699,433,4231,433,451
1750700,433,442,433,442
1750701,433,433,433,433
1750702,433,433,433,433
1750703,4231,4231,451,451
1750705,433,433,433,433
1750706,4231,433,451,433
1750707,2233,4231,433,451
1750711,4231,4231,451,451
1750712,442,442,442,442
1750713,4132,433,442,433
1750714,442,433,442,433
1750716,433,4231,433,451
1750717,4231,4231,451,451
1750718,4231,4231,451,451
1750719,433,442,433,442
1750721,4213,4321,433,433
1750722,433,433,433,433
1750723,4132,343,442,343
1750724,433,4231,433,451
1750725,4231,433,451,433
1750728,4222,4231,433,451
1750729,4231,4132,451,442
1750731,433,433,433,433
1750732,4231,4231,451,451
1750734,4321,433,433,433
1750735,433,433,433,433
1748736,433,4231,433,451
1748737,442,433,442,433
1748738,4231,4231,451,451
1748739,433,433,433,433
1748740,433,4231,433,451
1748742,433,433,433,433
1748743,433,4231,433,451
1750736,4213,433,433,433
1750738,4231,4321,451,433
1750739,4231,433,451,433
1750740,4231,4231,451,451
1750741,433,433,433,433
1750742,4231,433,451,433
1750743,13132,4321,442,433
1750745,433,442,433,442
1750746,442,433,442,433
1750747,4231,433,451,433
1750752,4231,433,451,433
1750753,433,433,433,433
1750754,433,433,433,433
1750755,4231,4231,451,451
1750757,433,451,433,451
1750759,4231,4231,451,451
1750760,4132,433,442,433
1750763,433,4231,433,451
1750766,4231,4231,451,451
1750767,433,433,433,433
1750768,4231,433,451,433
1750769,433,442,433,442
1750772,433,442,433,442
1750773,4231,4321,451,433
1750774,433,433,433,433
1750775,4231,433,451,433
1750777,433,433,433,433
1750778,41221,433,451,433
1750780,4231,433,451,433
1748744,4231,433,451,433
1748746,4132,433,442,433
1748747,433,433,433,433
1748749,4231,4231,451,451
1748750,4231,4231,451,451
1748751,433,112231,433,451
1748753,4231,433,451,433
1748754,433,433,433,433
1748755,442,433,442,433
1748756,433,433,433,433
1748758,4231,4231,451,451
1748762,433,433,433,433
1748763,433,141211,433,433
1748764,4231,4231,451,451
1748765,442,433,442,433
1748766,4231,442,451,442
1748767,433,4231,433,451
1748770,4213,433,433,433
1748771,4231,433,451,433
1748772,4231,433,451,433
1748773,442,433,442,433
1748775,433,433,433,433
1748776,442,4231,442,451
1748778,433,433,433,433
1748779,433,433,433,433
1748780,4231,4132,451,433
1748782,4213,4231,433,451
1748783,4231,4231,451,451
1748784,4231,4231,451,451
1748785,433,433,433,433
1748787,433,433,433,433
1748788,433,433,433,433
1748789,4231,433,451,433
1748790,4231,3133,451,433
1748791,442,433,442,433
1748793,4231,433,451,433
1748794,433,433,433,433
1748796,4231,4231,451,451
1748797,433,4231,433,451
2015809,433,442,433,442
2015811,442,433,442,433
2015812,433,442,433,442
2015814,442,4132,442,442
2015815,433,433,433,433
2015816,433,433,433,433
2015890,4231,4132,451,442
2015892,4132,451,442,451
2015893,4231,42121,451,433
2015894,4321,41131,433,451
2015895,4213,442,433,442
2015896,433,4231,433,451
2015897,433,442,433,442
2015898,4213,4231,433,451
2015899,23221,41212,433,433
2015900,433,433,433,433
2015901,442,4231,442,451
2015902,4132,4231,442,451
2015903,442,4231,442,451
2015905,433,433,433,433
2015906,433,4231,433,451
2015908,433,433,433,433
2015909,4231,442,451,442
2015910,433,433,433,433
2015911,4231,4231,451,451
2015912,433,4132,433,442
2015913,442,4231,442,451
2015914,13213,4132,433,442
2015917,4231,4231,451,451
2015918,42211,433,451,433
2015919,4231,4231,451,451
2015920,4231,433,451,433
2015921,433,433,433,433
2015923,442,442,442,442
2015925,442,4231,442,451
2015926,433,433,433,433
2015927,4231,442,451,442
2015928,442,4231,442,451
2015929,442,4231,442,451
2015930,433,4213,433,433
2015931,433,4321,433,433
2015932,4231,4231,451,451
2015934,4123,442,433,442
2015935,4231,433,451,433
2015936,4132,32131,442,451
2015937,4231,4321,451,433
2015938,433,433,433,433
2015939,42211,4231,451,451
2015940,4231,442,451,442
2015941,442,442,442,442
2015942,433,4321,433,433
2015943,4312,32221,442,451
2015944,433,433,433,433
2015945,4231,433,451,433
2015946,1342,433,442,433
2015947,433,4231,433,451
2015948,442,13411,442,442
2015949,442,4231,442,451
2015950,4321,433,433,433
2015951,31312,31312,433,433
2015952,42121,132211,433,433
2015953,4231,433,451,433
2015954,433,433,433,433
2015955,4231,4132,451,442
2015956,433,433,433,433
2015957,4231,442,451,442
2015959,4222,4231,451,451
2015960,433,442,433,442
2015961,4132,442,442,442
2015962,3133,532,433,532
2015963,433,442,433,442
2015964,4231,442,451,442
2015966,433,433,433,433
2015967,42211,4213,451,433
2015968,4231,433,451,433
2015969,433,433,433,433
2015970,4222,2233,442,433
2015971,442,4231,442,451
2015972,442,433,442,433
2015973,433,4231,433,451
2015974,433,4222,433,451
2015975,4231,433,451,433
2015976,433,433,433,433
2015977,442,4231,442,451
2015978,442,31231,442,451
2015818,4231,442,451,442
2015821,433,433,433,433
2015822,343,433,433,433
2015823,4321,4231,433,451
2015824,433,433,433,433
2015825,433,442,433,442
2015980,442,4231,442,451
2015981,433,433,433,433
2015982,4231,4132,451,442
2015983,433,4231,433,451
2015984,41311,442,451,442
2015985,4231,4231,451,451
2015986,4231,433,451,433
2015987,433,433,433,433
2015988,433,442,433,442
2015990,4231,4231,451,451
2015991,433,4231,433,451
2015992,3232,433,442,433
2015993,433,4231,433,451
2015994,442,4231,442,451
2015995,4231,3133,451,433
2015996,4231,4132,451,442
2015997,442,4231,442,451
2015998,4231,433,451,433
2015999,433,433,433,433
2016000,4141,442,451,442
2016001,4231,4231,451,451
2016003,442,3133,442,433
2016004,4231,3133,451,433
2016005,4231,4312,451,442
2016006,433,442,433,442
2016009,442,4231,442,451
2016010,4231,4231,451,451
2016011,433,4231,433,451
2016012,4231,433,451,433
2016013,442,433,442,433
2016014,4231,433,451,433
2016015,442,433,442,433
2016019,4132,31231,442,451
2016021,4231,4231,451,451
2016022,4231,4132,451,442
2016023,4231,442,451,442
2016024,433,433,433,433
2016026,433,31132,433,442
2016027,442,442,442,442
2016028,433,433,433,433
2016029,433,433,433,433
2016030,4231,4231,451,451
2016031,4231,4231,451,451
2016032,442,4231,442,451
2016033,4231,433,451,433
2016034,433,4231,433,451
2016035,433,4231,433,451
2016036,433,4231,433,451
2016038,433,4411,433,442
2016040,4231,442,451,442
2016041,433,433,433,433
2016042,31231,343,451,343
2016043,442,433,442,433
2016046,4321,41311,433,451
2016047,4123,433,433,433
2016048,4231,3133,451,433
2016049,4231,22231,451,451
2016050,2233,412111,442,451
2016051,4231,433,451,433
2016053,4213,4231,433,451
2016054,4213,4231,433,451
2016055,4141,442,451,442
2016056,442,442,442,442
2016058,4231,433,451,433
2016059,13231,22321,451,433
2016062,4132,4141,442,451
2016063,433,4231,433,451
2016064,433,4132,433,451
2016065,442,4141,442,451
2016066,343,4132,343,442
2016067,442,433,442,433
2016068,4231,31231,451,451
2015827,4132,442,442,442
2015828,433,433,433,433
2015830,433,433,433,433
2015831,442,433,442,433
2015832,433,4231,433,451
2015833,4231,41311,451,451
2015835,442,4231,442,451
2016070,41122,4132,442,451
2016071,4231,433,451,433
2016073,4213,4231,433,451
2016074,22231,2233,451,433
2016078,3331,442,451,442
2016080,4231,4231,451,451
2016081,4231,442,451,442
2016083,352,433,352,433
2016084,4231,433,451,433
2016085,4231,4231,451,451
2016087,442,433,442,433
2016088,433,4231,433,451
2016089,433,4231,433,451
2016092,4231,3331,451,451
2016093,3142,352,442,352
2016094,442,352,442,352
2016095,4231,433,451,433
2016096,433,442,433,442
2016097,442,4231,442,451
2016098,433,442,433,442
2016099,4132,442,442,442
2016100,4231,4231,451,451
2016101,442,532,442,532
2016102,1333,442,433,442
2016103,4231,433,451,433
2016105,352,433,352,433
2016107,433,4231,433,451
2016108,442,4231,442,451
2016110,433,4231,433,451
2016111,433,352,433,352
2016112,4231,4231,451,451
2016113,4132,433,442,433
2016114,442,442,442,442
2015836,433,433,433,433
2015839,433,442,433,442
2015840,2233,4231,433,451
2015841,4231,442,451,442
2015842,433,433,433,433
2015844,433,442,433,442
2015845,433,433,433,433
2015846,433,11233,433,433
2015847,442,433,442,433
2015849,433,4231,433,451
2015852,433,4213,433,433
2015853,442,4231,442,451
2015854,4231,433,451,433
2015856,442,442,442,442
2015857,433,4222,433,451
2015858,433,433,433,433
2015859,433,433,433,433
2015860,4321,433,433,433
2015861,4123,442,433,442
2015862,4231,442,451,442
2015863,433,433,433,433
2015864,433,433,433,433
2015865,3142,433,442,433
2015866,433,433,433,433
2015867,433,442,433,442
2015868,433,433,433,433
2015869,442,433,442,433
2015870,442,433,442,433
2015871,433,433,433,433
2015873,4231,4231,451,451
2015874,442,442,442,442
2015875,433,433,433,433
2015876,442,343,442,442
2015877,433,4231,433,451
2015878,433,4231,433,451
2015879,433,442,433,442
2015880,433,433,433,433
2015881,4231,442,451,442
2015882,433,433,433,433
2015883,4231,4231,451,451
2015884,442,4231,442,451
2015885,442,4231,442,451
2015887,4132,4231,442,451
2015888,4231,4321,451,433
2015889,4231,433,451,433
489982,4411,442,442,442
489983,442,442,442,442
489985,442,442,442,442
490035,442,442,442,442
490036,442,442,442,442
490037,442,442,442,442
490038,442,442,442,442
490039,442,442,442,442
490040,442,442,442,442
490041,442,442,442,442
490042,442,442,442,442
490043,442,442,442,442
490044,442,442,442,442
490045,442,442,442,442
490046,442,442,442,442
490047,442,442,442,442
490048,442,442,442,442
490049,442,442,442,442
490050,442,442,442,442
490051,442,442,442,442
490052,442,442,442,442
490053,442,442,442,442
490055,442,442,442,442
490056,442,442,442,442
490057,442,3142,442,442
490058,442,442,442,442
490059,442,442,442,442
490061,442,442,442,442
490062,442,442,442,442
490063,442,442,442,442
490064,442,442,442,442
490065,442,442,442,442
490066,442,442,442,442
490069,442,442,442,442
490070,442,442,442,442
490071,442,451,442,451
490072,451,442,451,442
490074,442,442,442,442
490076,442,442,442,442
490077,442,442,442,442
490078,442,442,442,442
490079,442,442,442,442
490080,442,442,442,442
490081,451,451,451,451
490083,442,442,442,442
490084,442,442,442,442
490085,442,442,442,442
490086,442,442,442,442
490087,442,442,442,442
490089,442,442,442,442
490090,442,442,442,442
490091,442,442,442,442
490092,442,442,442,442
490094,442,442,442,442
489987,4312,442,442,442
489988,442,442,442,442
489989,442,442,442,442
490095,442,442,442,442
490098,442,442,442,442
490099,442,442,442,442
490101,442,442,442,442
490102,442,442,442,442
490103,442,442,442,442
490104,442,442,442,442
490106,442,442,442,442
490107,442,442,442,442
490108,442,442,442,442
490110,442,442,442,442
490111,442,442,442,442
490114,442,442,442,442
490115,442,442,442,442
490117,442,442,442,442
490118,442,442,442,442
490119,442,442,442,442
490122,442,442,442,442
490124,442,442,442,442
490125,442,442,442,442
490128,442,442,442,442
490131,442,352,442,352
490132,442,442,442,442
490134,442,442,442,442
490136,442,442,442,442
490138,442,442,442,442
490140,442,442,442,442
490142,442,442,442,442
490144,442,442,442,442
490145,442,442,442,442
490149,442,442,442,442
490150,442,442,442,442
490151,433,451,433,451
490152,442,4312,442,712
489993,442,442,442,442
489994,442,442,442,442
489997,442,442,442,442
490155,442,451,442,451
490156,442,442,442,442
490157,442,352,442,352
490158,442,442,442,442
490162,442,442,442,442
490164,442,442,442,442
490165,442,442,442,442
490167,442,442,442,442
490168,442,3142,442,442
490169,442,442,442,442
490170,442,442,442,442
490173,442,442,442,442
490174,442,442,442,442
490175,442,442,442,442
490177,442,442,442,442
490178,442,442,442,442
643160,442,442,442,442
643162,442,442,442,442
643163,442,442,442,442
643165,442,442,442,442
643167,442,442,442,442
643168,442,442,442,442
643170,442,442,442,442
643171,442,442,442,442
643172,442,442,442,442
643173,442,442,442,442
643174,442,442,442,442
643175,442,442,442,442
643176,442,442,442,442
643178,442,442,442,442
643179,442,442,442,442
643180,442,442,442,442
643181,442,442,442,442
643185,442,442,442,442
643188,442,3142,442,442
643189,442,442,442,442
489999,442,442,442,442
490000,442,442,442,442
490001,442,442,442,442
490002,442,442,442,442
490005,442,442,442,442
490006,442,442,442,442
490007,442,442,442,442
490010,442,442,442,442
490012,442,442,442,442
490013,442,442,442,442
490014,442,442,442,442
490015,442,442,442,442
490016,442,442,442,442
490017,442,442,442,442
490018,442,442,442,442
490019,442,442,442,442
490020,442,442,442,442
490023,442,451,442,451
490024,442,451,442,451
490025,442,442,442,442
490026,442,433,442,433
490027,442,442,442,442
490028,442,442,442,442
490029,442,442,442,442
490030,442,442,442,442
490031,442,442,442,442
490033,442,442,442,442
490034,442,442,442,442
658731,442,4312,442,442
658733,442,442,442,442
658735,442,3142,442,442
658786,442,442,442,442
658788,442,451,442,451
658789,451,442,451,442
658790,442,442,442,442
658857,442,451,442,451
658860,442,4222,442,622
658861,451,442,451,442
658862,442,442,442,442
658863,451,442,451,442
658864,442,442,442,442
658865,442,442,442,442
658867,442,442,442,442
658869,442,442,442,442
658870,442,442,442,442
658872,442,442,442,442
658873,442,442,442,442
658874,442,442,442,442
658875,442,442,442,442
658877,442,442,442,442
658878,442,442,442,442
658879,442,442,442,442
658881,442,442,442,442
658882,442,442,442,442
658883,442,442,442,442
658885,442,442,442,442
658886,442,442,442,442
658887,442,442,442,442
658888,442,442,442,442
658889,451,442,451,442
658891,442,442,442,442
658893,442,4312,442,712
658894,442,442,442,442
658896,442,442,442,442
658897,442,442,442,442
658898,442,442,442,442
658899,442,442,442,442
658900,442,442,442,442
658902,442,442,442,442
658903,442,442,442,442
658904,442,442,442,442
658905,442,442,442,442
658907,442,442,442,442
658908,442,442,442,442
658910,442,442,442,442
658911,442,442,442,442
658737,442,4312,442,712
658741,442,442,442,442
658742,442,442,442,442
658913,442,442,442,442
658914,3412,442,343,442
658915,442,442,442,442
658916,442,442,442,442
658917,442,442,442,442
658918,442,442,442,442
658919,442,442,442,442
658980,4411,4411,442,442
658981,451,442,451,442
658982,442,442,442,442
658983,442,451,442,451
658984,442,442,442,442
658985,442,442,442,442
658986,442,442,442,442
658987,442,442,442,442
658989,442,442,442,442
658990,442,442,442,442
658991,451,442,451,442
658992,442,451,442,451
658993,442,442,442,442
658994,442,442,442,442
658995,442,442,442,442
658998,442,442,442,442
658999,442,442,442,442
659000,442,442,442,442
659001,442,442,442,442
659003,343,442,343,442
659004,442,451,442,451
659007,442,442,442,442
659008,4411,442,442,442
659009,442,442,442,442
659010,442,442,442,442
659011,442,442,442,442
659012,442,442,442,442
659013,352,442,352,442
659014,442,442,442,442
659021,442,442,442,442
659022,442,442,442,442
659023,442,442,442,442
659024,442,442,442,442
659025,442,442,442,442
659026,442,442,442,442
659027,442,352,442,352
659028,433,433,433,433
659030,442,442,442,442
659031,442,442,442,442
659032,352,451,352,451
659033,442,442,442,442
659037,442,442,442,442
658743,442,442,442,442
659038,442,442,442,442
659039,442,442,442,442
659041,442,442,442,442
659042,442,442,442,442
659043,442,442,442,442
659044,442,442,442,442
659045,442,442,442,442
659046,442,442,442,442
659047,442,442,442,442
659048,442,442,442,442
659049,442,442,442,442
659050,442,3421,442,343
659051,442,442,442,442
659052,352,442,352,442
659054,442,442,442,442
659056,442,442,442,442
659057,442,442,442,442
659060,442,442,442,442
820478,442,442,442,442
820479,442,442,442,442
820482,442,451,442,451
820484,442,442,442,442
820485,442,442,442,442
820490,442,442,442,442
820491,442,442,442,442
820492,442,442,442,442
820494,442,442,442,442
820495,442,442,442,442
820496,451,442,451,442
820497,442,442,442,442
820498,442,442,442,442
820500,433,442,433,442
820501,442,442,442,442
820502,442,442,442,442
820503,442,442,442,442
820504,442,442,442,442
820505,343,4411,343,442
820506,442,343,442,343
820509,442,442,442,442
820510,442,442,442,442
658752,451,4132,451,532
658753,442,442,442,442
658754,442,442,442,442
658756,4141,4141,541,541
658757,442,442,442,442
658759,442,442,442,442
658761,442,451,451,451
658762,442,442,442,442
658765,442,442,442,442
658766,442,442,442,442
658768,4141,433,541,433
658770,442,433,442,442
658772,442,442,442,442
658774,442,442,442,442
658775,442,442,442,442
658776,442,442,442,442
658777,442,442,442,442
658778,442,442,442,442
658780,442,442,442,442
658783,442,442,442,442
658784,442,442,442,442
839807,451,442,451,442
839808,4411,442,442,442
839809,442,442,442,442
839810,442,451,442,451
839811,442,442,442,442
840283,442,4141,442,541
840284,442,442,442,442
840285,442,442,442,442
840286,442,442,442,442
840287,442,442,442,442
840288,442,442,442,442
840289,442,442,442,442
840290,442,442,442,442
840291,442,442,442,442
840292,4411,442,442,442
840293,4411,442,442,442
840295,442,451,442,451
840297,442,442,442,442
840298,442,442,442,442
840300,442,442,442,442
840301,442,4141,442,541
840302,442,442,442,442
840303,442,442,442,442
840304,451,433,451,433
840305,352,442,352,442
840307,442,442,442,442
840309,442,442,442,442
840310,442,442,442,442
840311,4411,451,442,451
840312,442,442,442,442
840313,352,451,352,451
840314,442,442,442,442
840315,442,343,442,343
840316,4411,442,442,442
840317,442,442,442,442
840318,442,442,442,442
840319,4141,4141,541,541
840320,442,451,442,451
840321,4411,352,442,352
840323,442,442,442,442
840324,4411,442,442,442
840325,442,4411,442,442
840326,433,442,433,442
840327,442,442,442,442
840328,4411,442,442,442
840329,352,442,352,442
840330,442,442,442,442
840331,442,451,442,451
840332,442,442,442,442
840333,433,442,433,442
840334,442,442,442,442
840335,442,451,442,451
840337,442,442,442,442
840338,433,442,433,442
840339,442,442,442,442
840340,442,451,442,451
840341,451,442,451,442
840342,4411,442,442,442
840235,433,451,433,451
840236,442,433,442,433
840237,343,451,433,451
840238,442,442,442,442
840240,442,442,442,442
840343,442,442,442,442
840344,4141,451,541,451
840345,442,442,442,442
840346,4411,442,442,442
840347,442,442,442,442
840348,433,4411,433,442
840349,4411,4411,442,442
840350,442,442,442,442
840351,442,451,442,451
840352,442,442,442,442
840353,352,451,352,451
840354,433,442,433,442
840356,442,442,442,442
840357,442,442,442,442
840358,442,442,442,442
840359,4411,4411,451,442
840360,442,442,442,442
840361,442,442,442,442
840362,442,442,442,442
840363,442,442,442,442
840364,433,442,433,442
840365,4411,442,442,442
840367,442,4411,442,442
840368,442,442,442,442
840369,442,433,442,433
840370,4411,442,442,442
840371,352,442,352,442
840373,442,442,442,442
840374,343,4411,343,442
840375,442,442,442,442
840376,442,442,442,442
840377,451,442,451,442
840378,442,352,442,352
840379,4141,4141,541,541
840380,442,442,442,442
840381,442,442,442,442
840382,442,433,442,433
840383,442,3142,442,442
840384,451,442,451,442
840385,442,4141,442,541
840386,442,442,442,442
840387,442,442,442,442
840388,442,451,442,451
840389,4411,442,442,442
840390,442,442,442,442
840391,442,4411,442,442
840392,442,442,442,442
840393,442,442,442,442
840394,451,352,451,352
840395,442,442,442,442
840396,442,442,442,442
840397,442,442,442,442
840398,451,451,451,451
840399,442,442,442,442
840400,442,442,442,442
840401,4411,442,442,442
840402,451,532,451,532
840241,433,442,433,442
840242,442,4132,442,532
840243,442,451,442,451
840245,433,433,433,433
840246,433,442,433,442
840403,442,442,442,442
840404,352,442,352,442
840405,442,442,442,442
840406,442,442,442,442
840407,442,442,442,442
840408,343,442,343,442
840409,442,451,442,451
840410,442,433,442,433
840411,442,442,442,442
840412,442,442,442,442
840413,4411,442,442,442
840414,4141,451,541,451
840415,442,451,442,451
840416,442,442,442,442
840417,442,451,442,451
840418,442,442,442,442
840419,442,442,442,442
840421,532,442,532,442
840422,442,442,442,442
840424,442,442,442,442
840425,4411,442,442,442
840426,442,442,442,442
1002982,442,442,442,442
1005014,451,451,451,451
1005015,442,442,442,442
1005016,451,451,451,451
1005017,442,442,442,442
1005019,4411,442,442,442
1005020,442,442,442,442
1005021,442,442,442,442
1005023,442,442,442,442
1005024,442,442,442,442
1005025,442,442,442,442
1005026,442,451,442,451
1005027,442,451,442,451
1005028,442,442,442,442
1005029,442,442,442,442
1005030,4411,442,442,442
1005031,442,442,442,442
1005032,442,451,442,451
1005034,442,442,442,442
1005035,442,442,442,442
1005036,442,442,442,442
1005040,352,442,352,442
1005042,442,442,442,442
1005043,451,442,451,442
840247,433,451,433,451
840248,442,433,442,433
840249,442,4312,442,442
840250,442,442,442,442
840251,4132,442,532,442
840253,442,442,442,442
840254,433,442,433,442
840255,442,442,442,442
840257,442,442,442,442
840258,442,442,442,442
840259,433,451,433,451
840260,442,433,442,433
840261,442,433,442,433
840262,442,433,442,433
840264,442,433,442,433
840265,442,442,442,442
840266,433,532,433,532
840267,442,442,442,442
840268,433,442,433,442
840269,4411,4411,442,442
840270,4411,442,442,442
840271,442,442,442,442
840272,442,442,442,442
840273,442,442,442,442
840274,442,442,442,442
840275,4411,442,442,442
840276,442,442,442,442
840277,442,4141,442,541
840278,442,442,442,442
840279,442,442,442,442
840280,4411,442,442,442
840281,442,442,442,442
840282,442,352,442,352
1024241,2431,3151,352,451
1024242,442,433,442,433
1024244,4141,442,541,442
1024245,4222,313111,442,442
1024247,4141,442,541,442
1024250,442,3241,442,541
1024318,442,352,442,352
1024320,442,442,442,442
1024323,451,442,451,442
1024325,4411,433,442,433
1024327,442,442,442,442
1024333,442,442,442,442
1024335,442,442,442,442
1024340,442,442,442,442
1024344,442,442,442,442
1024347,442,451,442,451
1024352,442,442,442,442
1024353,442,442,442,442
1024356,451,4141,451,541
1024360,451,4141,451,541
1024366,433,433,433,433
1024369,451,442,451,442
1024370,442,433,442,433
1024372,442,442,442,442
1024377,4411,433,442,433
1024388,442,352,442,352
1024393,442,442,442,442
1024395,4141,442,541,442
1024397,442,442,442,442
1024399,433,442,433,442
1024402,442,442,442,442
1024404,3142,442,442,442
1024405,442,442,442,442
1024406,442,433,442,433
1024408,442,4411,442,442
1024409,442,352,442,352
1024414,442,4411,442,442
1024416,442,442,442,442
1024418,442,451,442,451
1024420,442,433,442,433
1024422,442,442,442,442
1024425,442,442,442,442
1024430,442,442,442,442
1024431,442,442,442,442
1024433,442,442,442,442
1024435,442,451,442,451
1024436,442,442,442,442
1024437,352,451,352,451
1024441,442,442,442,442
1024442,442,4411,442,442
1024444,4312,442,442,442
1024447,442,442,442,442
1024450,4411,442,442,442
1024453,442,442,442,442
1024458,442,442,442,442
1024462,4411,352,442,352
1024471,442,442,442,442
1024474,442,442,442,442
1024477,451,442,451,442
1024253,442,352,442,352
1024255,442,442,442,442
1024256,433,442,433,442
1024258,442,442,442,442
1024259,433,442,433,442
1024262,442,442,442,442
1024486,442,442,442,442
1024489,433,442,433,442
1024493,442,442,442,442
1024496,451,4411,451,442
1024499,433,442,433,442
1024503,4411,442,442,442
1024511,442,442,442,442
1024513,442,442,442,442
1024514,442,4141,442,541
1024516,442,442,442,442
1024517,442,442,442,442
1024518,442,4411,442,442
1024524,4411,442,442,442
1024526,451,442,451,442
1024528,451,451,451,451
1024530,4411,442,442,442
1024536,3142,4141,442,541
1024540,442,451,442,451
1024541,442,4411,442,442
1024544,442,442,442,442
1024548,442,4411,442,442
1024550,442,451,442,451
1024552,442,442,442,442
1024558,442,442,442,442
1024561,442,442,442,442
